Household_ID,training_days,mae_rf,mae_xgboost,mae_lightgbm
511991,128,4.540477122986081,4.798114501105415,5.270517432427487
566748,722,5.655274733045292,5.585393661499024,5.101919834409751
567115,492,6.2794023312552705,6.0452901907281555,5.718314402048031
598510,948,5.60234176100564,6.417704006618922,5.898826091038024
610768,1579,3.6117715339655363,4.59434172990587,4.423797445848838
610878,479,6.1355291408128325,5.516919942220053,6.290854830293669
611629,1366,5.919759321836419,6.349289882236058,6.376753346495368
651051,174,4.8319961677854115,8.28154000345866,6.0378395049710445
651157,191,1.536689898788748,2.387079285621643,3.0862946047030064
651224,991,3.9009560932276903,4.516051138559978,3.9822554908665753
656927,351,9.047554226283308,8.945184049501524,9.108492379570142
661038,350,9.10046173479559,10.904663203769262,11.345079191519922
661051,489,5.334953103111245,7.44843637254503,6.202822530115306
661119,869,8.665856896877834,12.475875070359972,11.757482578672166
661131,513,13.11760792925826,13.27581487952338,13.223276959932651
664874,42,2.144096346276026,3.766255167643229,3.7847886109808724
667477,523,1.3161446407652144,2.177709929148356,3.2650788350710096
667989,455,2.74158478727274,3.1401362542046436,3.2839929503940724
668446,1063,6.61489607130646,8.254763720194498,8.240417410111313
668668,860,5.237579876003854,6.658744355095758,8.44277231513548
669010,565,7.021244727745721,9.503328364054362,8.292887134659948
671148,386,3.5553038082074697,3.8351333914862735,3.613735394286119
671157,336,5.158431442126781,4.236711138407389,4.656564626289412
671178,469,2.9957218426322307,3.195656759241125,3.2555750200088878
671181,797,4.196267996315632,2.389108359972636,7.649922837525106
671198,908,6.918752117030757,7.842551323784723,7.702785970605072
671215,455,2.196718322032019,2.516832310994466,2.9407381798669934
672781,261,12.94134613624348,12.254897801717123,11.868427668607183
677172,280,4.068376588566022,5.341496963924831,4.757353855379223
677179,552,6.028888457386206,6.806526518079969,6.246453803345688
678617,545,3.6447395357553862,3.9714736311170786,4.063500089298186
680717,1072,4.224430499524699,4.34730216301812,4.203975218816114
681008,755,9.572225347947795,9.555957001156278,8.389418786410758
681039,855,13.771018402950068,13.425346169365772,13.700758235719361
681103,448,4.282447371785625,9.73719372982449,6.716222358175331
681108,782,13.556977332906985,13.718106247795953,14.412335525176875
681177,502,12.716493171978996,13.174643403357205,13.34012094256132
681179,869,3.261989915620087,2.990446865505643,3.016716480896744
683654,399,5.2930820207002505,5.361844214545356,6.2300899368273
684461,529,10.538674486127926,18.433552008734807,17.13950003630797
684667,602,7.806809869050461,6.374492314656575,7.06353350726727
687811,1180,3.1932497038493253,6.408577281528049,5.38127412254416
688105,533,2.285354903563644,2.7648172234429254,3.0248665936070194
688411,809,2.477466871564,3.4093453203837076,3.621360465580774
689115,540,13.937043911246006,14.290269514295789,16.955261486791166
689878,617,6.365991092472498,6.688551915486654,6.967857262390097
689973,761,11.27204944460161,12.406654511345755,12.124637104321723
691079,197,1.7732450089049807,2.6067218873765734,4.097885050142033
691151,0,4.864105770963663,4.976948039584689,4.855046413062919
691171,36,9.07716452263076,8.957399675157335,25.03062811280864
694611,588,15.179573143193206,13.073262650383844,12.232943802019072
696610,389,2.0132902388035494,2.750240786234538,2.4185067525071933
696710,913,12.172165084229446,11.829062654283312,13.798835460079564
697046,97,2.5438884169522638,2.986296326107449,2.7785549148771738
697998,245,5.576193567836307,5.075087897406684,6.462557338575541
698511,796,14.579862254684151,14.614807796478269,14.462203522018134
698910,789,9.403298094053229,11.28932322910854,10.448327126735325
698983,84,9.1891235989859,10.059809155410596,8.180345697683935
699710,412,7.110998102632555,5.844384655422633,8.071469598491019
699801,1366,8.345105150346114,9.042532357205166,9.23383068404582
700484,913,13.160752199164827,17.037555989583332,16.539082360921096
700816,954,3.2767858021986753,3.3575539304945203,3.696702673287452
701161,559,2.5747818617123603,2.5739083277384447,2.3676144865414264
701181,175,19.27172046715026,20.433589558919273,19.844865736668922
701191,82,8.885340708357862,8.709032361348468,8.454155791816417
701226,1548,14.752522928087334,14.660074460375439,15.092957385997456
707110,453,3.2471908573955703,3.357972933451335,3.868985273015373
707486,957,4.11533266262523,4.857697660658095,3.9659686523941162
707711,552,6.4028916014217785,6.22120474709405,6.1123760162851
707772,443,11.096500132149668,13.13307549879286,12.628075811311094
708111,415,3.012489685765794,2.7981024347941084,3.672900193605205
708499,1567,4.895309912879708,4.739980359395345,4.932353318614524
709911,913,3.3128050832282927,4.6282809694078235,4.095493365191445
710210,817,5.362490097402596,8.800785719977485,20.077959798379716
710297,333,10.603574741109506,10.574167321099177,8.223188440393123
710311,1546,2.0900187334148246,2.125727021959093,2.0550727305687007
710861,894,5.605374528300106,8.144443448384603,6.751115444434807
711001,247,4.602765478407044,4.4509209221733945,4.405231495565222
711038,727,6.606987647230141,6.654674296061198,6.521805415464571
711209,97,9.904658190942452,10.056786505805121,9.833335541815172
711446,566,4.307597942036239,4.149857161627875,4.223590036176631
716890,589,3.1537114847591323,3.3338963945176863,3.4451414023073914
717486,281,5.867577900063392,6.539248706393772,6.092805213599032
719010,434,7.176279679658679,7.848757567511664,7.993310918369045
719120,567,1.6964459415378792,2.252004029168023,1.9709903251780683
720106,932,6.934305192886317,6.3700426483154295,7.068310318704911
721067,755,1.4489295707347931,2.1553388137817384,1.9477942445400287
721157,440,7.748725819843823,8.142707735697428,8.407323767129924
725101,1300,13.617427183600107,9.264044503529867,9.90756601294631
726510,365,9.330735113465881,8.955200659783332,7.969757968585764
726810,144,6.756322366044855,7.01827013204386,6.856788919162558
726885,691,2.754493006730817,3.9941043357849115,3.678210654940391
727690,336,4.105089816183842,4.8943597973834025,5.210432596052331
728210,168,5.300268749295236,7.251056269751655,6.660468910220827
731021,781,4.09979008601533,2.925759583357927,3.8752445922557954
731058,46,12.434665311110358,10.836689571338693,11.575914376934449
731148,904,10.226113450561158,9.595037655300565,10.353736262883661
731211,536,3.523863447226239,5.449386766221788,5.268500436058843
732119,98,8.551894247014301,7.86042997233073,8.426798480432755
736778,459,5.8053146364602135,4.094500805324978,5.951179753270834
737072,755,11.604838836787101,11.07925400967068,10.988418133509091
737105,165,2.09345892670139,3.383657789442274,4.173598371809311
738311,609,9.750820219410947,13.354940370347764,11.885649368526545
738870,477,8.454156346047299,6.323145202636719,6.228012686793026
741004,454,5.508082936396392,7.859626035478381,7.149703734914303
741169,671,5.366446126180791,6.068408648173015,5.715190720294085
741222,657,6.458501607180509,3.646867899576823,4.067912284939027
746698,1085,6.000161329362958,7.537285481770832,7.026733724757305
746971,983,1.8685500795927703,1.8053986477322048,1.3744864328389772
747105,392,4.08881551904656,4.777528567843968,4.474295779947327
747298,1612,1.6273138615049625,1.6298932071261936,1.3564729206314223
747787,336,3.737874087277924,4.088366603851318,4.0704336810429105
747897,456,8.585208973448772,8.592906322055391,9.024512995615895
748012,166,3.6971038825907314,3.6495789930555556,3.4031359735711666
751078,167,2.4353950647943226,3.973163280910915,3.8292804989217433
751108,225,7.570220769151887,7.87074316046211,7.151564745006028
754628,203,22.9443676715025,25.18796401468913,24.27044265890411
756811,844,8.155475101733067,8.130576918046554,8.122094548198787
757481,168,6.212427588426791,6.588489199320476,6.179551822289239
758210,399,9.33724644304946,9.495262476603191,9.635143200561343
758467,262,5.426742505723646,5.77867327372233,5.942898066317124
758512,920,4.849275193937266,5.516772491455079,5.3659916871340165
759711,483,12.620748159130555,15.30410523139106,14.116686013873512
759747,782,13.011066990577822,13.61232275305854,13.869181329149857
